,XIdentifier,Date,Time,RoundTime,Unitnumber,Antennanumber,Transpondertype,Transpondercode,Weight,Inputstatus,Outputstatus,Event,GPScoordinates
16297,"""16297"",""5595",01/05/2021,06:53:41,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16298,"""16298"",""5596",01/05/2021,06:53:41,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16299,"""16299"",""5597",01/05/2021,06:53:41,06:53:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16300,"""16300"",""5598",01/05/2021,06:53:42,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16301,"""16301"",""5599",01/05/2021,06:53:42,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16302,"""16302"",""5600",01/05/2021,06:53:42,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16303,"""16303"",""5601",01/05/2021,06:53:43,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16304,"""16304"",""5602",01/05/2021,06:53:43,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16305,"""16305"",""5603",01/05/2021,06:53:43,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16306,"""16306"",""5604",01/05/2021,06:53:43,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16307,"""16307"",""5605",01/05/2021,06:53:44,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16308,"""16308"",""5606",01/05/2021,06:53:44,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16309,"""16309"",""5607",01/05/2021,06:53:44,06:53:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16310,"""16310"",""5608",01/05/2021,06:53:45,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16311,"""16311"",""5609",01/05/2021,06:53:45,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16312,"""16312"",""5610",01/05/2021,06:53:45,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16313,"""16313"",""5611",01/05/2021,06:53:47,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16314,"""16314"",""5612",01/05/2021,06:53:47,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16315,"""16315"",""5613",01/05/2021,06:53:47,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16316,"""16316"",""5614",01/05/2021,06:53:47,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16317,"""16317"",""5615",01/05/2021,06:53:48,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16318,"""16318"",""5616",01/05/2021,06:53:48,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16319,"""16319"",""5617",01/05/2021,06:53:48,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16320,"""16320"",""5618",01/05/2021,06:53:49,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16321,"""16321"",""5619",01/05/2021,06:53:49,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16322,"""16322"",""5620",01/05/2021,06:53:49,06:53:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16323,"""16323"",""5621",01/05/2021,07:38:33,07:38:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16324,"""16324"",""5622",01/05/2021,07:38:37,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16325,"""16325"",""5623",01/05/2021,07:38:38,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16326,"""16326"",""5624",01/05/2021,07:38:38,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16327,"""16327"",""5625",01/05/2021,07:38:38,07:38:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16328,"""16328"",""5626",01/05/2021,07:38:39,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16329,"""16329"",""5627",01/05/2021,07:38:39,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16330,"""16330"",""5628",01/05/2021,07:38:39,07:38:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16331,"""16331"",""5629",01/05/2021,07:38:39,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16332,"""16332"",""5630",01/05/2021,07:38:39,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16333,"""16333"",""5631",01/05/2021,07:38:40,07:38:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16334,"""16334"",""5632",01/05/2021,07:38:40,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16335,"""16335"",""5633",01/05/2021,07:38:40,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16336,"""16336"",""5634",01/05/2021,07:38:40,07:38:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16337,"""16337"",""5635",01/05/2021,07:38:40,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16338,"""16338"",""5636",01/05/2021,07:38:41,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16339,"""16339"",""5637",01/05/2021,07:38:41,07:38:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16340,"""16340"",""5638",01/05/2021,07:38:41,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16341,"""16341"",""5639",01/05/2021,07:38:41,07:38:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16342,"""16342"",""5640",01/05/2021,07:38:41,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16343,"""16343"",""5641",01/05/2021,07:38:42,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16344,"""16344"",""5642",01/05/2021,07:38:42,07:38:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16345,"""16345"",""5643",01/05/2021,09:53:07,09:53:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16346,"""16346"",""5644",01/05/2021,09:53:07,09:53:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16347,"""16347"",""5645",01/05/2021,09:53:08,09:53:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16348,"""16348"",""5646",01/05/2021,09:53:43,09:53:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16349,"""16349"",""5647",01/05/2021,09:53:44,09:53:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16350,"""16350"",""5648",01/05/2021,09:55:55,09:56:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16351,"""16351"",""5649",01/05/2021,09:55:56,09:56:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16352,"""16352"",""5650",01/05/2021,09:55:57,09:56:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16353,"""16353"",""5651",01/05/2021,09:56:18,09:56:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16354,"""16354"",""5652",01/05/2021,09:56:19,09:56:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16355,"""16355"",""5653",01/05/2021,09:56:31,09:56:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16356,"""16356"",""5654",01/05/2021,09:56:31,09:56:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16357,"""16357"",""5655",01/05/2021,09:56:32,09:56:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16358,"""16358"",""5656",01/05/2021,09:56:33,09:56:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16359,"""16359"",""5657",01/05/2021,09:56:33,09:56:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16360,"""16360"",""5658",01/05/2021,09:56:34,09:56:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16361,"""16361"",""5659",01/05/2021,09:56:34,09:56:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16362,"""16362"",""5660",01/05/2021,09:56:39,09:56:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16363,"""16363"",""5661",01/05/2021,09:56:40,09:56:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16364,"""16364"",""5662",01/05/2021,09:56:40,09:56:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16365,"""16365"",""5663",01/05/2021,09:56:41,09:56:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16366,"""16366"",""5664",01/05/2021,09:57:28,09:57:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16367,"""16367"",""5665",01/05/2021,09:57:29,09:57:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16368,"""16368"",""5666",01/05/2021,09:57:35,09:57:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16369,"""16369"",""5667",01/05/2021,09:57:36,09:57:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16370,"""16370"",""5668",01/05/2021,09:57:37,09:57:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16371,"""16371"",""5669",01/05/2021,10:10:10,10:10:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16372,"""16372"",""5670",01/05/2021,10:10:17,10:10:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16373,"""16373"",""5671",01/05/2021,10:10:18,10:10:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16374,"""16374"",""5672",01/05/2021,10:10:18,10:10:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16375,"""16375"",""5673",01/05/2021,10:10:19,10:10:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16376,"""16376"",""5674",01/05/2021,10:10:19,10:10:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16377,"""16377"",""5675",01/05/2021,10:10:20,10:10:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16378,"""16378"",""5676",01/05/2021,10:10:20,10:10:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16379,"""16379"",""5677",01/05/2021,10:10:20,10:10:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16380,"""16380"",""5678",01/05/2021,10:10:27,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16381,"""16381"",""5679",01/05/2021,10:10:28,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16382,"""16382"",""5680",01/05/2021,10:10:28,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16383,"""16383"",""5681",01/05/2021,10:10:28,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16384,"""16384"",""5682",01/05/2021,10:10:29,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16385,"""16385"",""5683",01/05/2021,10:10:29,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16386,"""16386"",""5684",01/05/2021,10:10:30,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16387,"""16387"",""5685",01/05/2021,10:10:30,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16388,"""16388"",""5686",01/05/2021,10:10:31,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16389,"""16389"",""5687",01/05/2021,10:10:33,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16390,"""16390"",""5688",01/05/2021,10:10:34,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16391,"""16391"",""5689",01/05/2021,10:10:34,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16392,"""16392"",""5690",01/05/2021,10:10:34,10:10:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16393,"""16393"",""5691",01/05/2021,10:10:35,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16394,"""16394"",""5692",01/05/2021,10:10:35,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16395,"""16395"",""5693",01/05/2021,10:10:35,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16396,"""16396"",""5694",01/05/2021,10:10:36,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16397,"""16397"",""5695",01/05/2021,10:10:36,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16398,"""16398"",""5696",01/05/2021,10:10:36,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16399,"""16399"",""5697",01/05/2021,10:10:37,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16400,"""16400"",""5698",01/05/2021,10:10:37,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16401,"""16401"",""5699",01/05/2021,10:10:37,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16402,"""16402"",""5700",01/05/2021,10:10:38,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16403,"""16403"",""5701",01/05/2021,10:10:38,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16404,"""16404"",""5702",01/05/2021,10:10:39,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16405,"""16405"",""5703",01/05/2021,10:10:41,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16406,"""16406"",""5704",01/05/2021,10:10:42,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16407,"""16407"",""5705",01/05/2021,10:10:42,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16408,"""16408"",""5706",01/05/2021,10:10:42,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16409,"""16409"",""5707",01/05/2021,10:10:42,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16410,"""16410"",""5708",01/05/2021,10:10:43,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16411,"""16411"",""5709",01/05/2021,10:10:43,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16412,"""16412"",""5710",01/05/2021,10:10:43,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16413,"""16413"",""5711",01/05/2021,10:10:44,10:10:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16414,"""16414"",""5712",01/05/2021,10:10:45,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16415,"""16415"",""5713",01/05/2021,10:10:45,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16416,"""16416"",""5714",01/05/2021,10:10:45,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16417,"""16417"",""5715",01/05/2021,10:10:46,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16418,"""16418"",""5716",01/05/2021,10:10:46,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16419,"""16419"",""5717",01/05/2021,10:10:46,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16420,"""16420"",""5718",01/05/2021,10:10:46,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16421,"""16421"",""5719",01/05/2021,10:10:47,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16422,"""16422"",""5720",01/05/2021,10:10:47,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16423,"""16423"",""5721",01/05/2021,10:10:48,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16424,"""16424"",""5722",01/05/2021,10:10:48,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16425,"""16425"",""5723",01/05/2021,10:10:48,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16426,"""16426"",""5724",01/05/2021,10:10:52,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16427,"""16427"",""5725",01/05/2021,10:10:53,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16428,"""16428"",""5726",01/05/2021,10:10:53,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16429,"""16429"",""5727",01/05/2021,10:10:53,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16430,"""16430"",""5728",01/05/2021,10:10:54,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16431,"""16431"",""5729",01/05/2021,10:10:54,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16432,"""16432"",""5730",01/05/2021,10:10:54,10:10:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16433,"""16433"",""5731",01/05/2021,10:10:55,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16434,"""16434"",""5732",01/05/2021,10:10:55,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16435,"""16435"",""5733",01/05/2021,10:10:55,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16436,"""16436"",""5734",01/05/2021,10:10:55,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16437,"""16437"",""5735",01/05/2021,10:10:56,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16438,"""16438"",""5736",01/05/2021,10:10:56,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16439,"""16439"",""5737",01/05/2021,10:10:56,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16440,"""16440"",""5738",01/05/2021,10:10:57,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16441,"""16441"",""5739",01/05/2021,10:10:57,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16442,"""16442"",""5740",01/05/2021,10:10:57,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16443,"""16443"",""5741",01/05/2021,10:10:57,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16444,"""16444"",""5742",01/05/2021,10:10:58,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16445,"""16445"",""5743",01/05/2021,10:10:58,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16446,"""16446"",""5744",01/05/2021,10:10:58,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16447,"""16447"",""5745",01/05/2021,10:10:59,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16448,"""16448"",""5746",01/05/2021,10:10:59,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16449,"""16449"",""5747",01/05/2021,10:11:00,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16450,"""16450"",""5748",01/05/2021,10:11:02,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16451,"""16451"",""5749",01/05/2021,10:11:02,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16452,"""16452"",""5750",01/05/2021,10:11:03,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16453,"""16453"",""5751",01/05/2021,10:11:03,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16454,"""16454"",""5752",01/05/2021,10:11:04,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16455,"""16455"",""5753",01/05/2021,10:11:04,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16456,"""16456"",""5754",01/05/2021,10:11:04,10:11:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16457,"""16457"",""5755",01/05/2021,10:11:05,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16458,"""16458"",""5756",01/05/2021,10:11:05,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16459,"""16459"",""5757",01/05/2021,10:11:05,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16460,"""16460"",""5758",01/05/2021,10:11:06,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16461,"""16461"",""5759",01/05/2021,10:11:06,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16462,"""16462"",""5760",01/05/2021,10:11:06,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16463,"""16463"",""5761",01/05/2021,10:11:07,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16464,"""16464"",""5762",01/05/2021,10:11:07,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16465,"""16465"",""5763",01/05/2021,10:11:08,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16466,"""16466"",""5764",01/05/2021,10:11:12,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16467,"""16467"",""5765",01/05/2021,10:11:12,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16468,"""16468"",""5766",01/05/2021,10:11:12,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16469,"""16469"",""5767",01/05/2021,10:11:13,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16470,"""16470"",""5768",01/05/2021,10:11:13,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16471,"""16471"",""5769",01/05/2021,10:11:14,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16472,"""16472"",""5770",01/05/2021,10:11:14,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16473,"""16473"",""5771",01/05/2021,10:11:14,10:11:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16474,"""16474"",""5772",01/05/2021,10:11:15,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16475,"""16475"",""5773",01/05/2021,10:11:16,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16476,"""16476"",""5774",01/05/2021,10:11:17,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16477,"""16477"",""5775",01/05/2021,10:11:18,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16478,"""16478"",""5776",01/05/2021,10:11:18,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16479,"""16479"",""5777",01/05/2021,10:11:18,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16480,"""16480"",""5778",01/05/2021,10:11:19,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16481,"""16481"",""5779",01/05/2021,10:11:19,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16482,"""16482"",""5780",01/05/2021,10:11:19,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16483,"""16483"",""5781",01/05/2021,10:11:20,10:11:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16484,"""16484"",""5782",01/05/2021,10:11:20,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16485,"""16485"",""5783",01/05/2021,10:11:20,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16486,"""16486"",""5784",01/05/2021,10:11:20,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16487,"""16487"",""5785",01/05/2021,10:11:21,10:11:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16488,"""16488"",""5786",01/05/2021,10:11:21,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16489,"""16489"",""5787",01/05/2021,10:11:21,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16490,"""16490"",""5788",01/05/2021,10:11:21,10:11:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16491,"""16491"",""5789",01/05/2021,10:11:21,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16492,"""16492"",""5790",01/05/2021,10:11:22,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16493,"""16493"",""5791",01/05/2021,10:11:22,10:11:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16494,"""16494"",""5792",01/05/2021,10:11:22,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16495,"""16495"",""5793",01/05/2021,10:11:22,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16496,"""16496"",""5794",01/05/2021,10:11:23,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16497,"""16497"",""5795",01/05/2021,10:11:23,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16498,"""16498"",""5796",01/05/2021,10:11:23,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16499,"""16499"",""5797",01/05/2021,10:11:23,10:11:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16500,"""16500"",""5798",01/05/2021,10:11:29,10:11:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16501,"""16501"",""5799",01/05/2021,10:43:25,10:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16502,"""16502"",""5800",01/05/2021,10:43:31,10:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16503,"""16503"",""5801",01/05/2021,10:43:32,10:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16504,"""16504"",""5802",01/05/2021,10:43:32,10:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16505,"""16505"",""5803",01/05/2021,10:43:33,10:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16506,"""16506"",""5804",01/05/2021,10:43:34,10:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
