"","XIdentifier","Date","Time","Unitnumber","Antennanumber","Transpondertype","Transpondercode","Weight","Inputstatus","Outputstatus","Event","GPScoordinates"
"5593","""5593"",""210230","15-07-2021","18:09:30",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5594","""5594"",""210231","15-07-2021","18:09:30",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5595","""5595"",""210232","15-07-2021","18:09:31",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5596","""5596"",""210233","15-07-2021","18:09:31",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5597","""5597"",""210234","15-07-2021","18:09:32",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5598","""5598"",""210235","15-07-2021","18:09:32",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5599","""5599"",""210236","15-07-2021","18:09:32",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5600","""5600"",""210237","15-07-2021","18:09:32",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5601","""5601"",""210238","15-07-2021","18:09:33",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5602","""5602"",""210239","15-07-2021","18:09:33",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5603","""5603"",""210240","15-07-2021","18:09:33",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5604","""5604"",""210241","15-07-2021","18:09:34",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5605","""5605"",""210242","15-07-2021","18:09:34",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5606","""5606"",""210243","15-07-2021","18:09:34",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5607","""5607"",""210244","15-07-2021","18:09:35",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5608","""5608"",""210245","15-07-2021","18:09:35",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5609","""5609"",""210246","15-07-2021","18:09:35",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5610","""5610"",""210247","15-07-2021","18:09:36",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5611","""5611"",""210248","15-07-2021","18:09:37",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5612","""5612"",""210249","15-07-2021","18:09:37",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5613","""5613"",""210250","15-07-2021","18:09:38",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5614","""5614"",""210251","15-07-2021","18:09:38",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5615","""5615"",""210252","15-07-2021","18:09:38",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5616","""5616"",""210253","15-07-2021","18:09:39",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5617","""5617"",""210254","15-07-2021","18:09:39",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5618","""5618"",""210255","15-07-2021","18:09:39",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5619","""5619"",""210256","15-07-2021","18:09:40",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5620","""5620"",""210257","15-07-2021","18:09:40",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5621","""5621"",""210258","15-07-2021","18:09:40",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5622","""5622"",""210259","15-07-2021","18:09:41",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5623","""5623"",""210260","15-07-2021","18:09:42",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5624","""5624"",""210261","15-07-2021","18:09:42",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5625","""5625"",""210262","15-07-2021","18:09:42",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5626","""5626"",""210263","15-07-2021","18:09:43",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5627","""5627"",""210264","15-07-2021","18:09:43",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5628","""5628"",""210265","15-07-2021","18:09:43",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5629","""5629"",""210266","15-07-2021","18:24:36",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5630","""5630"",""210267","15-07-2021","18:24:36",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5631","""5631"",""210268","15-07-2021","18:24:37",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5632","""5632"",""210269","15-07-2021","18:24:38",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5633","""5633"",""210270","15-07-2021","18:24:38",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5634","""5634"",""210271","15-07-2021","18:24:42",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5635","""5635"",""210272","15-07-2021","18:25:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5636","""5636"",""210273","16-07-2021","05:35:41",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5637","""5637"",""210274","16-07-2021","05:35:41",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5638","""5638"",""210275","16-07-2021","05:35:42",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5639","""5639"",""210276","16-07-2021","05:35:43",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5640","""5640"",""210277","16-07-2021","05:35:43",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5641","""5641"",""210278","16-07-2021","05:35:44",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5642","""5642"",""210279","16-07-2021","05:35:44",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5643","""5643"",""210280","16-07-2021","05:35:45",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5644","""5644"",""210281","16-07-2021","05:35:46",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5645","""5645"",""210282","16-07-2021","05:35:47",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5646","""5646"",""210283","16-07-2021","05:35:47",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5647","""5647"",""210284","16-07-2021","05:35:48",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5648","""5648"",""210285","16-07-2021","05:35:49",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5649","""5649"",""210286","16-07-2021","05:35:52",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5650","""5650"",""210287","16-07-2021","05:35:52",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5651","""5651"",""210288","16-07-2021","05:35:59",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5652","""5652"",""210289","16-07-2021","05:36:00",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5653","""5653"",""210290","16-07-2021","05:36:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5654","""5654"",""210291","16-07-2021","05:36:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5655","""5655"",""210292","16-07-2021","05:36:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5656","""5656"",""210293","16-07-2021","05:36:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5657","""5657"",""210294","16-07-2021","05:36:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5658","""5658"",""210295","16-07-2021","05:36:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5659","""5659"",""210296","16-07-2021","05:36:06",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5660","""5660"",""210297","16-07-2021","05:36:07",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5661","""5661"",""210298","16-07-2021","05:36:07",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5662","""5662"",""210299","16-07-2021","05:36:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5663","""5663"",""210300","16-07-2021","05:36:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5664","""5664"",""210301","16-07-2021","05:36:09",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5665","""5665"",""210302","16-07-2021","05:36:09",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5666","""5666"",""210303","16-07-2021","05:36:10",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5667","""5667"",""210304","16-07-2021","05:36:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5668","""5668"",""210305","16-07-2021","05:36:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5669","""5669"",""210306","16-07-2021","05:36:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5670","""5670"",""210307","16-07-2021","05:36:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5671","""5671"",""210308","16-07-2021","05:36:13",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5672","""5672"",""210309","16-07-2021","05:36:13",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5673","""5673"",""210310","16-07-2021","05:36:14",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5674","""5674"",""210311","16-07-2021","05:36:14",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5675","""5675"",""210312","16-07-2021","05:36:15",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5676","""5676"",""210313","16-07-2021","05:36:16",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5677","""5677"",""210314","16-07-2021","05:36:16",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5678","""5678"",""210315","16-07-2021","05:36:17",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5679","""5679"",""210316","16-07-2021","05:36:17",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5680","""5680"",""210317","16-07-2021","05:36:18",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5681","""5681"",""210318","16-07-2021","05:36:18",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5682","""5682"",""210319","16-07-2021","05:36:19",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5683","""5683"",""210320","16-07-2021","05:36:19",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5684","""5684"",""210321","16-07-2021","05:36:20",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5685","""5685"",""210322","16-07-2021","05:36:21",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5686","""5686"",""210323","16-07-2021","05:36:21",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5687","""5687"",""210324","16-07-2021","05:36:22",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5688","""5688"",""210325","16-07-2021","05:36:22",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5689","""5689"",""210326","16-07-2021","05:36:23",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5690","""5690"",""210327","16-07-2021","05:36:24",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5691","""5691"",""210328","16-07-2021","05:36:26",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5692","""5692"",""210329","16-07-2021","05:36:27",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5693","""5693"",""210330","16-07-2021","05:36:27",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5694","""5694"",""210331","16-07-2021","05:36:28",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5695","""5695"",""210332","16-07-2021","05:36:28",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5696","""5696"",""210333","16-07-2021","05:36:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5697","""5697"",""210334","16-07-2021","05:36:30",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5698","""5698"",""210335","16-07-2021","05:36:30",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5699","""5699"",""210336","16-07-2021","05:36:31",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5700","""5700"",""210337","16-07-2021","05:36:31",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5701","""5701"",""210338","16-07-2021","05:36:32",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5702","""5702"",""210339","16-07-2021","05:36:33",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5703","""5703"",""210340","16-07-2021","05:36:33",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5704","""5704"",""210341","16-07-2021","05:36:34",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5705","""5705"",""210342","16-07-2021","05:36:34",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5706","""5706"",""210343","16-07-2021","05:36:35",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5707","""5707"",""210344","16-07-2021","05:36:35",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5708","""5708"",""210345","16-07-2021","05:36:36",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5709","""5709"",""210346","16-07-2021","05:36:36",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5710","""5710"",""210347","16-07-2021","05:36:37",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5711","""5711"",""210348","16-07-2021","05:36:38",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5712","""5712"",""210349","16-07-2021","05:36:38",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5713","""5713"",""210350","16-07-2021","05:36:39",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5714","""5714"",""210351","16-07-2021","05:36:39",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5715","""5715"",""210352","16-07-2021","05:36:40",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5716","""5716"",""210353","16-07-2021","05:36:40",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5717","""5717"",""210354","16-07-2021","05:36:41",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5718","""5718"",""210355","16-07-2021","05:36:41",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5719","""5719"",""210356","16-07-2021","05:36:42",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5720","""5720"",""210357","16-07-2021","05:36:42",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5721","""5721"",""210358","16-07-2021","05:36:43",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5722","""5722"",""210359","16-07-2021","05:36:44",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5723","""5723"",""210360","16-07-2021","05:36:44",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5724","""5724"",""210361","16-07-2021","05:36:45",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5725","""5725"",""210362","16-07-2021","05:36:45",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5726","""5726"",""210363","16-07-2021","05:36:46",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5727","""5727"",""210364","16-07-2021","05:36:46",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5728","""5728"",""210365","16-07-2021","05:36:47",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5729","""5729"",""210366","16-07-2021","05:36:47",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5730","""5730"",""210367","16-07-2021","05:36:48",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5731","""5731"",""210368","16-07-2021","05:36:49",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5732","""5732"",""210369","16-07-2021","05:36:49",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5733","""5733"",""210370","16-07-2021","05:36:50",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5734","""5734"",""210371","16-07-2021","05:36:50",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5735","""5735"",""210372","16-07-2021","05:36:51",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5736","""5736"",""210373","16-07-2021","05:36:52",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5737","""5737"",""210374","16-07-2021","05:36:54",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5738","""5738"",""210375","16-07-2021","05:36:55",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5739","""5739"",""210376","16-07-2021","05:36:56",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5740","""5740"",""210377","16-07-2021","05:36:57",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5741","""5741"",""210378","16-07-2021","05:36:58",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5742","""5742"",""210379","16-07-2021","05:36:58",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5743","""5743"",""210380","16-07-2021","05:36:59",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5744","""5744"",""210381","16-07-2021","05:36:59",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5745","""5745"",""210382","16-07-2021","05:37:00",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5746","""5746"",""210383","16-07-2021","05:37:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5747","""5747"",""210384","16-07-2021","05:37:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5748","""5748"",""210385","16-07-2021","05:37:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5749","""5749"",""210386","16-07-2021","05:37:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5750","""5750"",""210387","16-07-2021","05:37:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5751","""5751"",""210388","16-07-2021","05:37:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5752","""5752"",""210389","16-07-2021","05:37:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5753","""5753"",""210390","16-07-2021","05:37:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5754","""5754"",""210391","16-07-2021","05:37:05",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5755","""5755"",""210392","16-07-2021","05:37:06",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5756","""5756"",""210393","16-07-2021","05:37:06",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5757","""5757"",""210394","16-07-2021","05:37:07",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5758","""5758"",""210395","16-07-2021","05:37:07",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5759","""5759"",""210396","16-07-2021","05:37:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5760","""5760"",""210397","16-07-2021","05:37:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5761","""5761"",""210398","16-07-2021","05:37:09",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5762","""5762"",""210399","16-07-2021","05:37:10",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5763","""5763"",""210400","16-07-2021","05:37:10",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5764","""5764"",""210401","16-07-2021","05:37:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5765","""5765"",""210402","16-07-2021","05:37:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5766","""5766"",""210403","16-07-2021","05:37:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5767","""5767"",""210404","16-07-2021","05:37:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5768","""5768"",""210405","16-07-2021","05:37:13",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5769","""5769"",""210406","16-07-2021","05:37:13",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5770","""5770"",""210407","16-07-2021","05:37:14",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5771","""5771"",""210408","16-07-2021","05:37:14",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5772","""5772"",""210409","16-07-2021","05:37:15",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5773","""5773"",""210410","16-07-2021","05:37:15",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5774","""5774"",""210411","16-07-2021","05:37:16",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5775","""5775"",""210412","16-07-2021","05:37:17",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5776","""5776"",""210413","16-07-2021","05:37:17",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5777","""5777"",""210414","16-07-2021","05:37:18",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5778","""5778"",""210415","16-07-2021","05:37:18",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5779","""5779"",""210416","16-07-2021","05:37:19",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5780","""5780"",""210417","16-07-2021","05:37:19",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5781","""5781"",""210418","16-07-2021","05:37:20",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5782","""5782"",""210419","16-07-2021","05:37:20",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5783","""5783"",""210420","16-07-2021","05:37:21",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5784","""5784"",""210421","16-07-2021","05:37:22",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5785","""5785"",""210422","16-07-2021","05:37:22",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5786","""5786"",""210423","16-07-2021","05:37:23",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5787","""5787"",""210424","16-07-2021","05:37:23",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5788","""5788"",""210425","16-07-2021","05:37:24",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5789","""5789"",""210426","16-07-2021","05:37:24",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5790","""5790"",""210427","16-07-2021","05:37:25",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5791","""5791"",""210428","16-07-2021","05:37:26",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5792","""5792"",""210429","16-07-2021","05:37:26",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5793","""5793"",""210430","16-07-2021","05:37:27",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5794","""5794"",""210431","16-07-2021","05:37:27",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5795","""5795"",""210432","16-07-2021","05:37:28",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5796","""5796"",""210433","16-07-2021","05:37:28",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5797","""5797"",""210434","16-07-2021","05:37:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5798","""5798"",""210435","16-07-2021","05:37:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5799","""5799"",""210436","16-07-2021","05:37:30",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5800","""5800"",""210437","16-07-2021","05:37:31",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5801","""5801"",""210438","16-07-2021","05:37:31",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5802","""5802"",""210439","16-07-2021","05:37:32",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5803","""5803"",""210440","16-07-2021","05:37:32",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5804","""5804"",""210441","16-07-2021","05:37:33",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5805","""5805"",""210442","16-07-2021","05:37:33",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5806","""5806"",""210443","16-07-2021","05:37:34",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5807","""5807"",""210444","16-07-2021","05:37:34",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5808","""5808"",""210445","16-07-2021","05:37:35",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"5809","""5809"",""210446","16-07-2021","05:37:35",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
